leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,15,29,24202,1932,0,0,0,0,0,283524,0,0
0,0,0,0,23,29,10050,143,0,0,0,0,0,224576,3,0
0,0,0,0,32,28,10051,143,0,0,0,0,0,240607,3,0
0,0,0,0,36,29,10052,143,0,0,0,0,0,231824,3,0
0,0,0,0,18,16,10053,143,0,0,0,0,0,205255,3,0
0,0,0,0,37,29,10054,143,0,0,0,0,0,231825,3,0
0,0,0,0,1,0,10055,149,0,0,0,0,0,212175,3,0
0,0,0,0,23,3,10056,149,0,0,0,0,0,173834,3,0
0,0,0,0,5,6,10057,149,0,0,0,0,0,189159,3,0
0,0,0,0,30,28,10058,1792,0,0,0,0,0,238450,3,0
0,0,0,0,3,7,10059,149,0,0,0,0,0,193707,3,0
0,0,0,0,37,29,10060,1808,0,0,0,0,0,228356,3,0
0,0,0,0,16,15,10061,149,0,0,0,0,0,173815,3,0
0,0,0,0,30,13,10062,149,0,0,0,0,0,202422,3,0
0,0,0,0,28,12,10063,149,0,0,0,0,0,170183,3,0
0,0,0,0,9,28,20382,110313,0,0,0,0,0,280468,0,0
2,1,0,1,10,25,10065,149,0,0,0,0,1,184714,3,0
0,0,0,0,11,16,10066,149,0,0,0,0,0,202825,3,0
0,0,0,0,4,28,10067,149,0,0,0,0,0,203424,3,0
0,0,0,0,13,29,10068,1793,0,0,0,0,0,223159,3,0
0,0,0,0,2,28,10069,149,0,0,0,0,0,218591,3,0
0,0,0,0,21,28,10070,149,0,0,0,0,0,224130,3,0
0,0,0,0,8,21,10071,149,0,0,0,0,0,219550,3,0
0,0,0,0,16,29,10072,110694,0,0,0,0,0,225125,3,0
1,0,0,1,15,29,10073,1796,0,0,0,0,0,222916,3,0
0,0,0,0,2,29,22911,1934,0,0,0,0,0,282420,0,0
0,0,0,0,24,29,22908,1924,0,0,0,0,0,282417,0,0
0,0,0,0,24,28,10076,149,0,0,0,0,0,240556,3,0
0,0,0,0,6,4,10077,149,0,0,0,0,0,209240,3,0
0,0,0,0,31,29,10078,149,0,0,0,0,0,238724,3,0
0,0,0,0,12,29,10079,110597,0,0,0,0,0,183140,3,0
0,0,0,0,2,3,10080,346,0,0,0,0,0,200386,3,0
0,0,0,0,28,29,10081,1960,0,0,0,0,0,225127,3,0
0,0,0,0,6,6,23456,112259,0,0,0,0,0,282965,0,0
0,0,0,0,6,7,22859,1928,0,0,0,0,0,282368,0,0
2,1,0,1,34,29,10084,110234,0,0,0,0,2,233289,3,0
0,0,0,0,8,14,10085,346,0,0,0,0,0,169793,3,0
0,0,0,0,16,15,10086,346,0,0,0,0,0,184352,3,0
0,0,0,0,10,13,10087,346,0,0,0,0,0,212492,3,0
1,0,0,1,7,27,10088,346,0,0,0,0,0,222463,3,0
0,0,0,0,17,16,22117,1480,0,0,0,0,0,281769,0,0
0,0,0,0,39,29,10090,1943,0,0,0,0,0,234249,3,0
0,0,0,0,9,28,10091,346,0,0,0,0,0,213156,3,0
0,0,0,0,30,28,10092,346,0,0,0,0,0,212295,3,0
0,0,0,0,5,28,10093,346,0,0,0,0,0,209285,3,0
0,0,0,0,12,28,10094,346,0,0,0,0,0,226049,3,0
0,0,0,0,4,29,10095,113147,0,0,0,0,0,221525,3,0
0,0,0,0,17,4,10096,346,0,0,0,0,0,223069,3,0
0,0,0,0,15,23,10097,346,0,0,0,0,0,235700,3,0
0,0,0,0,13,29,10098,112075,0,0,0,0,0,222583,3,0
0,0,0,0,1,29,24405,1802,0,0,0,0,0,283727,0,0
0,0,0,0,16,29,10100,142,0,0,0,0,0,224499,3,0
0,0,0,0,6,4,10101,357,0,0,0,0,0,184473,3,0
0,0,0,0,4,28,10102,357,0,0,0,0,0,216226,3,0
0,0,0,0,3,28,10103,357,0,0,0,0,0,219486,3,0
0,0,0,0,8,9,10104,357,0,0,0,0,0,184801,3,0
0,0,0,0,24,11,10105,357,0,0,0,0,0,163768,3,0
0,0,0,0,30,29,20389,121,0,0,0,0,0,280475,0,0
0,0,0,0,9,29,20410,361,0,0,0,0,0,280496,0,0
1,0,0,1,15,18,10108,357,0,0,0,0,1,193771,3,0
0,0,0,0,9,25,10109,357,0,0,0,0,0,201457,3,0
0,0,0,0,10,12,10110,357,0,0,0,0,0,206567,3,0
0,0,0,0,2,3,10111,357,0,0,0,0,0,213127,3,0
0,0,0,0,14,7,10112,357,0,0,0,0,0,208544,3,0
0,0,0,0,16,28,10113,357,0,0,0,0,0,228928,3,0
0,0,0,0,12,28,10114,357,0,0,0,0,0,219159,3,0
0,0,0,0,18,28,10115,357,0,0,0,0,0,221887,3,0
0,0,0,0,19,28,10116,357,0,0,0,0,0,240121,3,0
0,0,0,0,20,29,10117,357,0,0,0,0,0,234604,3,0
0,0,0,0,5,29,25214,110313,0,0,0,0,0,284536,0,0
0,0,0,0,25,29,10119,357,0,0,0,0,0,236343,3,0
0,0,0,0,26,16,10120,357,0,0,0,0,0,238991,3,0
0,0,0,0,27,29,10121,357,0,0,0,0,0,236909,3,0
0,0,0,0,23,29,10122,357,0,0,0,0,0,237974,3,0
0,0,0,0,16,29,10123,112260,0,0,0,0,0,236762,3,0
0,0,0,0,24,29,10124,12,0,0,0,0,0,229685,3,0
0,0,0,0,3,29,21477,110890,0,0,0,0,0,281129,0,0
0,0,0,0,6,6,10126,361,0,0,0,0,0,195219,3,0
0,0,0,0,5,7,10127,361,0,0,0,0,0,189891,3,0
0,0,0,0,6,28,10128,77,0,0,0,0,0,188831,3,0
0,0,0,0,15,28,10129,361,0,0,0,0,0,222848,3,0
0,0,0,0,18,29,22895,149,0,0,0,0,0,282404,0,0
1,0,0,1,17,28,10131,361,0,0,0,0,0,225583,3,0
1,0,0,1,11,28,10132,361,0,0,0,0,0,223902,3,0
0,0,0,0,24,26,10133,361,0,0,0,0,0,187157,3,0
2,1,0,1,19,24,10134,361,0,0,0,0,1,239208,3,0
0,0,0,0,10,28,10135,361,0,0,0,0,0,225586,3,0
0,0,0,0,7,12,10136,361,0,0,0,0,0,182688,3,0
0,0,0,0,18,29,10137,361,0,0,0,0,0,220635,3,0
0,0,0,0,4,4,10138,361,0,0,0,0,0,210407,3,0
0,0,0,0,12,29,21509,1962,0,0,0,0,0,281161,0,0
0,0,0,0,14,16,10140,361,0,0,0,0,0,209369,3,0
0,0,0,0,8,13,10141,361,0,0,0,0,0,195519,3,0
0,0,0,0,20,3,10142,361,0,0,0,0,0,239989,3,0
0,0,0,0,30,29,10143,361,0,0,0,0,0,235664,3,0
0,0,0,0,36,29,10144,361,0,0,0,0,0,213155,3,0
0,0,0,0,23,29,10145,361,0,0,0,0,0,229142,3,0
0,0,0,0,42,29,10146,361,0,0,0,0,0,238390,3,0
0,0,0,0,31,29,10147,361,0,0,0,0,0,235766,3,0
0,0,0,0,29,29,10148,361,0,0,0,0,0,238894,3,0
0,0,0,0,41,29,10149,361,0,0,0,0,0,238389,3,0
0,0,0,0,28,29,10150,361,0,0,0,0,0,229861,3,0
0,0,0,0,35,29,10151,361,0,0,0,0,0,229921,3,0
0,0,0,0,1,28,10152,561,0,0,0,0,0,225543,3,0
0,0,0,0,16,29,10153,109,0,0,0,0,0,231139,3,0
0,0,0,0,5,4,10154,561,0,0,0,0,0,186103,3,0
0,0,0,0,2,5,10155,561,0,0,0,0,0,189308,3,0
0,0,0,0,3,29,10156,14,0,0,0,0,0,230919,3,0
0,0,0,0,29,29,24231,357,0,0,0,0,0,283553,0,0
0,0,0,0,15,29,10158,561,0,0,0,0,0,228239,3,0
0,0,0,0,4,15,10159,561,0,0,0,0,0,211282,3,0
0,0,0,0,8,29,10160,561,0,0,0,0,0,197687,3,0
2,1,0,1,9,28,10161,561,0,0,0,0,0,224965,3,0
0,0,0,0,10,14,10162,561,0,0,0,0,0,219259,3,0
0,0,0,0,33,24,10163,561,0,0,0,0,0,207463,3,0
0,0,0,0,7,28,10164,561,0,0,0,0,0,198689,3,0
0,0,0,0,12,29,10165,561,0,0,0,0,0,238335,3,0
0,0,0,0,6,6,10166,561,0,0,0,0,0,217332,3,0
0,0,0,0,18,29,22907,112254,0,0,0,0,0,282416,0,0
0,0,0,0,11,28,10168,561,0,0,0,0,0,238716,3,0
0,0,0,0,14,29,10169,561,0,0,0,0,0,238718,3,0
0,0,0,0,18,8,10170,561,0,0,0,0,0,213690,3,0
0,0,0,0,17,29,10171,561,0,0,0,0,0,238729,3,0
0,0,0,0,28,29,10172,561,0,0,0,0,0,238723,3,0
0,0,0,0,27,29,10173,561,0,0,0,0,0,239850,3,0
0,0,0,0,29,29,10174,561,0,0,0,0,0,238730,3,0
0,0,0,0,34,26,10175,561,0,0,0,0,0,186154,3,0
0,0,0,0,36,28,10176,561,0,0,0,0,0,199463,3,0
0,0,0,0,35,13,10177,561,0,0,0,0,0,186722,3,0
0,0,0,0,24,29,10178,561,0,0,0,0,0,235816,3,0
0,0,0,0,22,29,10179,561,0,0,0,0,0,239503,3,0
0,0,0,0,13,29,10180,1925,0,0,0,0,0,202125,3,0
0,0,0,0,2,3,10181,1480,0,0,0,0,0,198927,3,0
1,0,0,1,6,6,10182,1480,0,0,0,0,1,194937,3,0
0,0,0,0,23,29,24236,1934,0,0,0,0,0,283558,0,0
0,0,0,0,5,28,22867,1802,0,0,0,0,0,282376,0,0
0,0,0,0,32,29,24217,92,0,0,0,0,0,283539,0,0
0,0,0,0,25,29,24213,1955,0,0,0,0,0,283535,0,0
1,0,0,1,19,28,10187,1480,0,0,0,0,1,193932,3,0
0,0,0,0,10,28,10188,1480,0,0,0,0,0,166841,3,0
0,0,0,0,11,18,10189,1480,0,0,0,0,0,189695,3,0
0,0,0,0,9,25,10190,1480,0,0,0,0,0,200714,3,0
0,0,0,0,21,29,24232,1934,0,0,0,0,0,283554,0,0
0,0,0,0,14,28,10192,1480,0,0,0,0,0,240208,3,0
0,0,0,0,15,28,10193,1480,0,0,0,0,0,227040,3,0
0,0,0,0,16,4,10194,1480,0,0,0,0,0,184269,3,0
0,0,0,0,21,29,10195,9,0,0,0,0,0,240346,3,0
0,0,0,0,8,29,22870,112259,0,0,0,0,0,282379,0,0
0,0,0,0,12,9,10197,1480,0,0,0,0,0,223917,3,0
0,0,0,0,18,12,10198,1480,0,0,0,0,0,209475,3,0
0,0,0,0,25,29,10199,1480,0,0,0,0,0,236945,3,0
0,0,0,0,24,29,10200,1480,0,0,0,0,0,236776,3,0
0,0,0,0,21,11,10201,1480,0,0,0,0,0,183142,3,0
0,0,0,0,22,0,10202,1480,0,0,0,0,0,231751,3,0
0,0,0,0,26,29,10203,1480,0,0,0,0,0,240668,3,0
0,0,0,0,13,0,10204,1800,0,0,0,0,0,198685,3,0
1,0,0,1,2,3,10205,1800,0,0,0,0,1,205015,3,0
0,0,0,0,4,6,10206,1800,0,0,0,0,0,206524,3,0
0,0,0,0,5,4,10207,1800,0,0,0,0,0,200633,3,0
0,0,0,0,3,28,10208,1800,0,0,0,0,0,227880,3,0
0,0,0,0,6,9,10209,1800,0,0,0,0,0,186449,3,0
0,0,0,0,39,29,23016,1792,0,0,0,0,0,282525,0,0
3,1,0,1,15,28,10211,112096,0,0,0,1,0,227764,3,0
0,0,0,0,24,29,22858,1949,0,0,0,0,0,282367,0,0
1,0,0,1,10,25,10213,1800,0,0,0,0,1,223104,3,0
0,0,0,0,26,29,21469,1802,0,0,0,0,0,281121,0,0
0,0,0,0,16,18,10215,487,0,0,0,0,0,228638,3,0
0,0,0,0,22,29,10216,1800,0,0,0,0,0,226055,3,0
0,0,0,0,12,28,10217,1800,0,0,0,0,0,211792,3,0
0,0,0,0,15,29,10218,1800,0,0,0,0,0,221281,3,0
0,0,0,0,1,29,10219,1800,0,0,0,0,0,203175,3,0
0,0,0,0,14,29,10220,110,0,0,0,0,0,227573,3,0
0,0,0,0,9,28,10221,1800,0,0,0,0,0,239552,3,0
0,0,0,0,24,7,10222,1800,0,0,0,0,0,213889,3,0
0,0,0,0,14,16,10223,1800,0,0,0,0,0,208559,3,0
0,0,0,0,20,3,10224,1569,0,0,0,0,0,226056,3,0
0,0,0,0,34,29,24284,1802,0,0,0,0,0,283606,0,0
0,0,0,0,10,29,10226,65,0,0,0,0,0,233915,3,0
0,0,0,0,34,29,10227,1800,0,0,0,0,0,238465,3,0
0,0,0,0,28,29,10228,1800,0,0,0,0,0,233377,3,0
0,0,0,0,35,29,10229,1800,0,0,0,0,0,239554,3,0
0,0,0,0,27,29,10230,1800,0,0,0,0,0,233375,3,0
0,0,0,0,23,28,10231,1800,0,0,0,0,0,203090,3,0
0,0,0,0,12,29,10232,217,0,0,0,0,0,183477,3,0
0,0,0,0,7,29,10233,1923,0,0,0,0,0,221282,3,0
0,0,0,0,3,6,23152,92,0,0,0,0,0,282661,0,0
0,0,0,0,44,29,10235,1923,0,0,0,0,0,169389,3,0
0,0,0,0,3,29,10236,1923,0,0,0,0,0,203357,3,0
0,0,0,0,23,29,21581,1932,0,0,0,0,0,281233,0,0
1,0,0,1,8,13,10238,1923,0,0,0,0,0,193206,3,0
0,0,0,0,17,15,10239,1923,0,0,0,0,0,207956,3,0
0,0,0,0,18,29,10240,88,0,0,0,0,0,189186,3,0
0,0,0,0,9,24,10241,1923,0,0,0,0,0,182617,3,0
3,1,0,1,19,28,10242,2007,0,0,0,1,0,194018,3,0
0,0,0,0,22,28,10243,1923,0,0,0,0,0,208797,3,0
0,0,0,0,5,28,10244,1923,0,0,0,0,0,164854,3,0
0,0,0,0,16,4,10245,1923,0,0,0,0,0,215570,3,0
0,0,0,0,14,29,10246,28,0,0,0,0,0,231554,3,0
0,0,0,0,36,0,10247,1923,0,0,0,0,0,193013,3,0
1,0,0,1,38,26,10248,1923,0,0,0,0,0,210108,3,0
0,0,0,0,10,18,10249,1923,0,0,0,0,0,193943,3,0
0,0,0,0,24,28,10250,1923,0,0,0,0,0,200821,3,0
0,0,0,0,21,7,10251,1923,0,0,0,0,0,230149,3,0
0,0,0,0,35,29,10252,1923,0,0,0,0,0,236818,3,0
0,0,0,0,14,29,10253,1923,0,0,0,0,0,216155,3,0
0,0,0,0,40,28,10254,1923,0,0,0,0,0,222503,3,0
0,0,0,0,37,29,10255,1923,0,0,0,0,0,231553,3,0
0,0,0,0,27,10,10256,1923,0,0,0,0,0,233804,3,0
0,0,0,0,39,29,10257,1923,0,0,0,0,0,235267,3,0
0,0,0,0,23,28,10258,1923,0,0,0,0,0,182728,3,0
0,0,0,0,33,29,10259,1923,0,0,0,0,0,238833,3,0
0,0,0,0,12,28,10260,1924,0,0,0,0,0,170213,3,0
0,0,0,0,27,2,10261,1924,0,0,0,0,0,215561,3,0
0,0,0,0,3,6,24209,1926,0,0,0,0,0,283531,0,0
0,0,0,0,2,5,20394,112260,0,0,0,0,0,280480,0,0
0,0,0,0,4,29,25217,1924,0,0,0,0,0,284539,0,0
0,0,0,0,8,28,10265,1917,0,0,0,0,0,227288,3,0
0,0,0,0,25,29,10266,1794,0,0,0,0,0,222477,3,0
0,0,0,0,8,29,10267,1924,0,0,0,0,0,208963,3,0
0,0,0,0,28,14,10268,1924,0,0,0,0,0,183681,3,0
1,0,0,1,9,24,10269,1924,0,0,0,0,0,187796,3,0
0,0,0,0,17,29,21489,357,0,0,0,0,0,281141,0,0
0,0,0,0,29,28,10271,1924,0,0,0,0,0,236328,3,0
0,0,0,0,7,28,10272,1924,0,0,0,0,0,213671,3,0
0,0,0,0,26,15,10273,1924,0,0,0,0,0,216190,3,0
0,0,0,0,20,4,10274,1924,0,0,0,0,0,223373,3,0
0,0,0,0,1,0,10275,1924,0,0,0,0,0,169604,3,0
0,0,0,0,11,28,10276,1924,0,0,0,0,0,205650,3,0
0,0,0,0,18,26,10277,1924,0,0,0,0,0,229350,3,0
0,0,0,0,17,29,10278,1924,0,0,0,0,0,222462,3,0
0,0,0,0,16,29,10279,1924,0,0,0,0,0,238362,3,0
0,0,0,0,2,28,10280,1924,0,0,0,0,0,211707,3,0
0,0,0,0,3,8,10281,1924,0,0,0,0,0,220071,3,0
0,0,0,0,15,28,10282,1924,0,0,0,0,0,238185,3,0
0,0,0,0,30,29,10283,1924,0,0,0,0,0,236376,3,0
0,0,0,0,22,13,10284,1924,0,0,0,0,0,238349,3,0
0,0,0,0,21,29,10285,1924,0,0,0,0,0,238350,3,0
0,0,0,0,32,29,10286,1924,0,0,0,0,0,236327,3,0
0,0,0,0,23,28,10287,1928,0,0,0,0,0,213408,3,0
0,0,0,0,2,29,24234,142,0,0,0,0,0,283556,0,0
0,0,0,0,24,4,10289,1928,0,0,0,0,0,222625,3,0
0,0,0,0,4,29,21488,112260,0,0,0,0,0,281140,0,0
0,0,0,0,33,6,10291,1928,0,0,0,0,0,186172,3,0
0,0,0,0,28,12,10292,1928,0,0,0,0,0,235333,3,0
0,0,0,0,21,29,20400,361,0,0,0,0,0,280486,0,0
0,0,0,0,18,29,20388,110313,0,0,0,0,0,280474,0,0
0,0,0,0,11,16,10295,1928,0,0,0,0,0,193957,3,0
0,0,0,0,10,29,24215,127,0,0,0,0,0,283537,0,0
0,0,0,0,15,26,10297,1928,0,0,0,0,0,204365,3,0
0,0,0,0,9,24,21468,127,0,0,0,0,0,281120,0,0
0,0,0,0,33,29,10299,1939,0,0,0,0,0,229192,3,0
0,0,0,0,21,18,20399,1800,0,0,0,0,0,280485,0,0
0,0,0,0,20,29,24452,1935,0,0,0,0,0,283774,0,0
0,0,0,0,12,29,10302,1928,0,0,0,0,0,229393,3,0
0,0,0,0,5,28,10303,1928,0,0,0,0,0,205160,3,0
0,0,0,0,42,29,10304,31,0,0,0,0,0,233310,3,0
0,0,0,0,5,28,10305,8,0,0,0,0,0,224097,3,0
0,0,0,0,1,0,10306,1928,0,0,0,0,0,184282,3,0
0,0,0,0,18,15,10307,1928,0,0,0,0,0,229385,3,0
2,1,0,1,19,28,10308,1928,0,0,0,0,1,233810,3,0
1,0,0,1,30,29,10309,1943,0,0,0,0,1,221953,3,0
0,0,0,0,27,29,10310,1928,0,0,0,0,0,240087,3,0
0,0,0,0,7,29,10311,15015,0,0,0,0,0,220019,3,0
0,0,0,0,29,13,10312,1928,0,0,0,0,0,238608,3,0
0,0,0,0,21,3,10313,1928,0,0,0,0,0,235329,3,0
0,0,0,0,8,29,10314,1807,0,0,0,0,0,221867,3,0
0,0,0,0,1,0,10315,1933,0,0,0,0,0,152456,3,0
0,0,0,0,31,3,10316,111993,0,0,0,0,0,202533,3,0
0,0,0,0,2,7,10317,1933,0,0,0,0,0,204635,3,0
0,0,0,0,23,6,23501,1949,0,0,0,0,0,283010,0,0
1,0,0,1,28,29,10319,4,0,0,0,0,0,183449,3,0
0,0,0,0,15,25,10320,1933,0,0,0,0,0,235307,3,0
1,0,0,1,17,13,10321,1933,0,0,0,0,0,215700,3,0
0,0,0,0,4,15,10322,1933,0,0,0,0,0,211928,3,0
0,0,0,0,7,14,10323,1933,0,0,0,0,0,181521,3,0
0,0,0,0,10,24,21496,1937,0,0,0,0,0,281148,0,0
0,0,0,0,9,25,20387,1929,0,0,0,0,0,280473,0,0
1,0,0,1,12,28,10326,1933,0,0,0,0,1,197883,3,0
0,0,0,0,20,29,21495,81,0,0,0,0,0,281147,0,0
0,0,0,0,25,29,21498,10032,0,0,0,0,0,281150,0,0
0,0,0,0,21,29,10329,1933,0,0,0,0,0,217243,3,0
0,0,0,0,12,29,20408,1932,0,0,0,0,0,280494,0,0
0,0,0,0,11,23,10331,1933,0,0,0,0,0,224770,3,0
0,0,0,0,18,29,23459,1955,0,0,0,0,0,282968,0,0
0,0,0,0,22,29,10333,1933,0,0,0,0,0,235397,3,0
0,0,0,0,18,29,10334,1933,0,0,0,0,0,213201,3,0
0,0,0,0,33,29,10335,15,0,0,0,0,0,238488,3,0
0,0,0,0,19,28,10336,1933,0,0,0,0,0,218657,3,0
0,0,0,0,6,29,10337,1907,0,0,0,0,0,203139,3,0
0,0,0,0,19,29,24559,1929,0,0,0,0,0,283881,0,0
0,0,0,0,1,0,10339,1934,0,0,0,0,0,213413,3,0
0,0,0,0,19,25,21473,346,0,0,0,0,0,281125,0,0
0,0,0,0,6,6,10341,1934,0,0,0,0,0,183780,3,0
0,0,0,0,25,29,10342,1934,0,0,0,0,0,213667,3,0
0,0,0,0,23,29,10343,1794,0,0,0,0,0,196353,3,0
0,0,0,0,10,28,10344,1934,0,0,0,0,0,205660,3,0
0,0,0,0,8,13,10345,1934,0,0,0,0,0,186152,3,0
0,0,0,0,16,15,10346,1934,0,0,0,0,0,189727,3,0
0,0,0,0,11,7,10347,1934,0,0,0,0,0,230126,3,0
1,0,0,1,9,26,10348,1934,0,0,0,0,0,203416,3,0
0,0,0,0,28,28,10349,97,0,0,0,0,0,236025,3,0
1,0,0,1,7,24,10350,1934,0,0,0,0,0,214896,3,0
0,0,0,0,18,28,10351,1934,0,0,0,0,0,189686,3,0
0,0,0,0,14,29,10352,1934,0,0,0,0,0,230014,3,0
0,0,0,0,5,28,10353,1934,0,0,0,0,0,181457,3,0
0,0,0,0,12,28,10354,1934,0,0,0,0,0,233398,3,0
1,0,0,1,22,12,10355,1934,0,0,0,0,1,227498,3,0
0,0,0,0,4,4,10356,1934,0,0,0,0,0,200781,3,0
0,0,0,0,15,29,10357,1934,0,0,0,0,0,224927,3,0
0,0,0,0,30,16,10358,1934,0,0,0,0,0,213668,3,0
0,0,0,0,26,29,10359,1934,0,0,0,0,0,231381,3,0
0,0,0,0,24,3,10360,1934,0,0,0,0,0,229930,3,0
0,0,0,0,27,28,10361,1934,0,0,0,0,0,237619,3,0
0,0,0,0,31,29,10362,1934,0,0,0,0,0,233690,3,0
0,0,0,0,1,0,10363,1935,0,0,0,0,0,200525,3,0
0,0,0,0,2,2,10364,1935,0,0,0,0,0,204095,3,0
0,0,0,0,18,6,10365,1935,0,0,0,0,0,199916,3,0
0,0,0,0,6,5,10366,1935,0,0,0,0,0,220140,3,0
0,0,0,0,12,28,10367,1935,0,0,0,0,0,223953,3,0
0,0,0,0,24,29,24226,110109,0,0,0,0,0,283548,0,0
0,0,0,0,16,13,10369,1935,0,0,0,0,0,200900,3,0
0,0,0,0,4,15,10370,1935,0,0,0,0,0,213635,3,0
1,0,0,1,10,18,10371,1935,0,0,0,0,0,220139,3,0
0,0,0,0,7,29,10372,1935,0,0,0,0,0,208999,3,0
1,0,0,1,19,24,10373,1935,0,0,0,0,1,204785,3,0
0,0,0,0,24,28,10374,1935,0,0,0,0,0,212515,3,0
0,0,0,0,31,29,22862,1929,0,0,0,0,0,282371,0,0
0,0,0,0,3,28,10376,1935,0,0,0,0,0,220014,3,0
0,0,0,0,35,29,10377,1935,0,0,0,0,0,229643,3,0
0,0,0,0,29,29,10378,1935,0,0,0,0,0,175603,3,0
0,0,0,0,9,28,10379,1935,0,0,0,0,0,221203,3,0
0,0,0,0,22,29,10380,1935,0,0,0,0,0,225625,3,0
0,0,0,0,31,29,10381,1935,0,0,0,0,0,229644,3,0
0,0,0,0,36,29,10382,1935,0,0,0,0,0,236387,3,0
0,0,0,0,32,29,10383,1935,0,0,0,0,0,236375,3,0
0,0,0,0,33,29,10384,1935,0,0,0,0,0,230771,3,0
0,0,0,0,39,29,10385,1935,0,0,0,0,0,230052,3,0
0,0,0,0,23,29,10386,1935,0,0,0,0,0,211163,3,0
0,0,0,0,45,28,10387,1935,0,0,0,0,0,229786,3,0
0,0,0,0,28,26,10388,1935,0,0,0,0,0,204915,3,0
0,0,0,0,2,29,10389,112254,0,0,0,0,0,170229,3,0
0,0,0,0,11,8,10390,1935,0,0,0,0,0,207806,3,0
0,0,0,0,15,29,10391,110,0,0,0,0,0,212178,3,0
0,0,0,0,11,18,10392,1936,0,0,0,0,0,201901,3,0
0,0,0,0,23,6,10393,1936,0,0,0,0,0,213318,3,0
0,0,0,0,15,28,10394,1936,0,0,0,0,0,224238,3,0
0,0,0,0,2,5,10395,1936,0,0,0,0,0,193478,3,0
0,0,0,0,3,8,10396,1936,0,0,0,0,0,212329,3,0
0,0,0,0,4,2,10397,1936,0,0,0,0,0,229962,3,0
0,0,0,0,7,28,10398,1936,0,0,0,0,0,199627,3,0
0,0,0,0,17,28,10399,1936,0,0,0,0,0,224525,3,0
0,0,0,0,19,29,22854,1934,0,0,0,0,0,282363,0,0
2,1,0,1,20,26,10401,1936,0,0,0,0,1,239611,3,0
0,0,0,0,8,13,10402,1936,0,0,0,0,0,199046,3,0
0,0,0,0,6,15,10403,1936,0,0,0,0,0,224088,3,0
0,0,0,0,14,4,10404,1936,0,0,0,0,0,221486,3,0
0,0,0,0,3,29,23599,346,0,0,0,0,0,283108,0,0
0,0,0,0,22,0,10406,1936,0,0,0,0,0,235535,3,0
0,0,0,0,36,29,24543,135,0,0,0,0,0,283865,0,0
0,0,0,0,10,24,10408,1936,0,0,0,0,0,224110,3,0
0,0,0,0,18,29,10409,1936,0,0,0,0,0,235283,3,0
0,0,0,0,19,29,10410,1936,0,0,0,0,0,235648,3,0
0,0,0,0,50,29,10411,1936,0,0,0,0,0,240715,3,0
0,0,0,0,46,29,10412,1936,0,0,0,0,0,240723,3,0
0,0,0,0,31,29,10413,1936,0,0,0,0,0,240558,3,0
0,0,0,0,13,28,10414,1937,0,0,0,0,0,240274,3,0
0,0,0,0,2,3,10415,1937,0,0,0,0,0,193804,3,0
0,0,0,0,33,4,10416,1937,0,0,0,0,0,240275,3,0
0,0,0,0,16,6,10417,1937,0,0,0,0,0,187797,3,0
0,0,0,0,13,28,22865,110890,0,0,0,0,0,282374,0,0
0,0,0,0,11,12,10419,1937,0,0,0,0,0,215649,3,0
0,0,0,0,33,29,25216,1924,0,0,0,0,0,284538,0,0
0,0,0,0,24,7,10421,1937,0,0,0,0,0,176442,3,0
0,0,0,0,7,16,10422,1937,0,0,0,0,0,173836,3,0
0,0,0,0,21,29,22897,561,0,0,0,0,0,282406,0,0
0,0,0,0,13,29,22129,1955,0,0,0,0,0,281781,0,0
0,0,0,0,23,29,23446,561,0,0,0,0,0,282955,0,0
0,0,0,0,4,13,10426,1937,0,0,0,0,0,203428,3,0
0,0,0,0,4,29,10427,256,0,0,0,0,0,203054,3,0
0,0,0,0,3,29,24687,1934,0,0,0,0,0,284009,0,0
0,0,0,0,34,29,10429,1937,0,0,0,0,0,207528,3,0
0,0,0,0,26,26,10430,1937,0,0,0,0,0,222872,3,0
0,0,0,0,3,28,10431,1937,0,0,0,0,0,163158,3,0
2,1,0,1,15,29,10432,14,0,0,0,0,2,219177,3,0
0,0,0,0,26,29,24467,561,0,0,0,0,0,283789,0,0
0,0,0,0,25,29,20409,1800,0,0,0,0,0,280495,0,0
0,0,0,0,20,29,10435,14,0,0,0,0,0,235642,3,0
0,0,0,0,12,29,10436,1937,0,0,0,0,0,240298,3,0
0,0,0,0,7,29,21502,576,0,0,0,0,0,281154,0,0
0,0,0,0,25,29,21507,142,0,0,0,0,0,281159,0,0
0,0,0,0,15,29,21492,1804,0,0,0,0,0,281144,0,0
0,0,0,0,15,28,10440,1937,0,0,0,0,0,205589,3,0
0,0,0,0,1,0,10441,1937,0,0,0,0,0,53363,3,0
0,0,0,0,1,0,10442,1940,0,0,0,0,0,161776,3,0
0,0,0,0,16,3,10443,1940,0,0,0,0,0,213894,3,0
0,0,0,0,5,4,22875,1935,0,0,0,0,0,282384,0,0
0,0,0,0,3,29,24553,561,0,0,0,0,0,283875,0,0
0,0,0,0,5,29,10446,112093,0,0,0,0,0,208812,3,0
0,0,0,0,11,28,10447,1940,0,0,0,0,0,186572,3,0
0,0,0,0,8,15,10448,1940,0,0,0,0,0,186198,3,0
0,0,0,0,26,13,10449,1940,0,0,0,0,0,169489,3,0
