offset6x,offset5y,offset10x,offset2x,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,offset9x,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,playerid35,defmentality,playerinstruction10_1,playerinstruction3_1,playerid0,playerinstruction1_1,playerid9,customsub0in,playerid36,position10,rightfreekicktakerid,playerinstruction9_2,playerid44,playerid27,playerinstruction9_1,playerinstruction4_2,playerid1,position6,playerinstruction1_2,playerinstruction5_2,playerid38,playerid31,playerid7,playerid20,playerid39,position8,playerid42,playerid48,playerid13,playerid6,customsub0out,playerinstruction7_1,playerid37,buspassing,playerid5,sourceformationid,playerid45,playerinstruction0_2,playerid8,playerid14,playerid46,defteamwidth,playerinstruction8_1,longkicktakerid,playerid12,playerid2,playerinstruction5_1,position5,busdribbling,rightcornerkicktakerid,playerid30,formationaudioid,customsub1in,playerid15,playerid41,playerinstruction6_1,defaggression,playerid47,playerid23,playerid16,playerinstruction6_2,tacticid,customsub1out,playerinstruction10_2,leftcornerkicktakerid,playerinstruction3_2,playerid18,playerid4,playerid40,playerid49,customsub2out,teamid,position2,playerinstruction4_1,playerid22,playerid24,playerid11,playerinstruction8_2,customsub2in,playerid3,captainid,playerinstruction0_1,playerid51,leftfreekicktakerid,position4,playerid25,playerinstruction2_2,playerid33,buspositioning,playerid19,playerid17,ccpositioning,busbuildupspeed,ccshooting,position3,playerid26,ccpassing,playerid50,playerid34,formationfullnameid,penaltytakerid,playerinstruction7_2,playerid32,freekicktakerid,defdefenderline,playerid28,playerid21,playerid10,position0,position9,playerid43,playerid29,position7,cccrossing,position1,playerinstruction2_1
1056964608.0,1057803469.0,1036831949.0,1060110336.0,1041979199.0,1056125747.0,1051595899.0,1051092582.0,1063688916.0,1061809868.0,1041865114.0,1033476506.0,1057803469.0,1056964608.0,1062024616.0,1057058560.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1063220832.0,1045220557.0,-1,40,2394112,16,227275,8,215061,-1,-1,27,165517,8,-1,231524,294920,8,215331,14,8,8,-1,234457,165517,232255,-1,23,-1,-1,214606,214394,-1,134222080,-1,34,222429,8,-1,0,215155,234108,-1,50,2394112,165517,216466,204050,10496,13,72,165517,281499,6,-1,153060,-1,134220032,41,-1,221661,226378,8,0,-1,8,234463,8,240796,211433,-1,-1,-1,1877,4,4,235966,198426,224510,8,-1,214763,165517,0,-1,165517,7,281006,8,-1,0,211263,215212,0,39,65,6,233777,46,-1,-1,17,215061,8,224254,165517,0,223097,233084,234463,0,25,-1,215079,15,45,3,16
1056964608.0,1057174323.0,1033476506.0,1059271475.0,1043542835.0,1057174323.0,1051931443.0,1052350874.0,1064094925.0,1062417203.0,1043542835.0,1028443341.0,1057174323.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064514355.0,1046898278.0,1063256064.0,1046898278.0,-1,47,2394112,16,238033,16,213620,-1,-1,27,223053,8,-1,283365,294920,8,187225,14,8,8,-1,-1,153164,223956,-1,23,-1,-1,204771,280690,-1,134220032,-1,40,281629,8,-1,0,223053,220128,-1,60,2394112,223053,214718,212225,134220032,13,38,223053,284342,6,-1,222643,-1,134220032,48,-1,281734,210814,8,0,-1,8,219728,8,229835,203177,-1,-1,-1,1878,4,8,239725,281478,282911,8,-1,282976,153164,0,-1,223053,7,281007,8,-1,0,232188,199245,0,39,34,6,220063,34,-1,-1,17,213620,8,-1,223053,0,284174,227899,219728,0,25,-1,284339,15,34,3,16
1052266988.0,1052770304.0,1052938076.0,1059868744.0,1043542835.0,1052770304.0,1063992584.0,1050750327.0,1036831949.0,1063220832.0,1043542835.0,1033476506.0,1058753059.0,1056964608.0,1059481190.0,1058810102.0,1059378849.0,1016028201.0,1064094925.0,1045220557.0,1063291296.0,1045220557.0,284305,76,16809992,16,192922,8,224230,-1,284056,26,190607,8,-1,202341,33587208,8,216394,11,8,8,-1,282813,190607,233742,-1,16,-1,-1,214047,225659,-1,136611840,228729,66,177955,17,-1,0,180250,204738,-1,57,136611840,180250,224231,282971,80,9,57,190607,282941,10,-1,225878,-1,320,67,-1,237203,238114,8,0,-1,8,180250,8,239843,179681,-1,-1,-1,1879,4,8,236840,187193,179808,8,-1,235844,177955,0,-1,190607,7,230967,8,237995,0,239551,281008,0,68,69,6,229303,63,-1,284332,12,237849,8,282788,158543,0,177766,227817,237849,0,24,-1,281490,12,57,3,16
1051931443.0,1057174323.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1056947831.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,284325,43,2394112,16,187218,4,192930,-1,-1,27,210761,8,-1,183686,294920,8,199570,15,8,8,-1,187110,210761,229252,-1,23,-1,-1,192009,212079,-1,134252544,-1,49,224574,11,-1,0,284334,212467,-1,51,2394112,224574,284282,212888,134220032,13,57,210761,198600,6,-1,212468,-1,134220032,31,-1,235368,239592,8,0,-1,8,224574,8,239945,280688,-1,-1,-1,1880,4,4,240178,239591,235825,8,-1,187013,187013,0,-1,224574,7,239544,8,281728,0,213445,239545,0,50,51,6,240177,31,-1,192110,4,192930,8,281730,210761,0,239617,240108,229071,0,25,-1,209717,18,77,3,16
1059648963.0,1059481190.0,1056947831.0,1060002962.0,1043542835.0,1056125747.0,1051595899.0,1050887900.0,1028443341.0,1063256064.0,1043542835.0,1028443341.0,1056125747.0,1056964608.0,1059481190.0,1056964608.0,1064514355.0,1016028201.0,1064514355.0,1046898278.0,1059690906.0,1046898278.0,-1,46,294920,16,187208,4,239457,-1,-1,25,176930,8,-1,220380,134252544,8,208502,13,8,8,-1,283366,176930,230125,-1,16,-1,-1,239454,204131,-1,134219008,-1,53,189135,18,-1,0,179731,207763,-1,55,136611840,176930,281009,215344,136611840,12,56,176930,281733,14,-1,191782,-1,10752,52,-1,239455,225722,8,0,-1,8,208502,8,216396,187205,-1,-1,-1,1881,4,16,239456,239459,226627,8,-1,210653,215344,0,-1,176930,7,173434,8,-1,0,192370,210652,0,49,55,6,235121,52,-1,-1,18,189135,8,282974,212878,0,280686,239461,212878,0,18,-1,282119,15,66,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1056964608.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,68,294920,2,237045,16,239629,-1,-1,25,203872,8,-1,284331,134252544,8,281735,13,8,8,-1,-1,172825,239628,-1,16,-1,-1,234580,190636,-1,134220032,-1,50,214671,18,-1,0,203872,224663,-1,52,136480768,214671,222787,282973,136480768,12,42,214671,-1,14,-1,189160,-1,134220032,52,-1,281010,237996,8,0,-1,8,214671,8,222545,210026,-1,-1,-1,1882,4,4,191218,282120,227591,8,-1,200278,190636,0,-1,214671,7,283367,8,-1,0,240176,156433,0,50,47,6,284337,68,-1,-1,18,233260,8,-1,152916,0,-1,239630,233260,0,18,-1,-1,15,42,3,16
1052266988.0,1052770304.0,1056947831.0,1059900621.0,1041865114.0,1052770304.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058290008.0,1056964608.0,1058325240.0,1056964608.0,1059328518.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,59,294920,16,211990,8,214973,-1,-1,25,214973,8,-1,283037,43008,8,190658,11,8,8,-1,-1,228312,224846,-1,16,-1,-1,208766,211063,-1,136611840,-1,39,168621,4,-1,0,236696,208260,-1,55,135563264,214973,187337,282121,576,9,49,214973,281165,14,-1,203213,-1,320,57,-1,240561,237082,8,0,-1,8,214973,8,18771,192102,-1,-1,-1,1884,4,4,237079,237081,237080,8,-1,240409,168621,0,-1,214973,7,281011,8,-1,0,210401,207683,0,40,35,6,283368,35,-1,-1,3,168621,8,-1,214973,0,282342,237078,223066,0,18,-1,282341,12,35,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,43,75759616,16,199526,8,231493,-1,-1,25,201549,8,-1,-1,26624,8,201707,11,8,8,-1,-1,179712,224375,-1,16,-1,-1,234171,280860,-1,136464384,-1,66,198250,4,-1,0,225666,201176,-1,39,136479744,201549,239952,237247,544,9,58,231493,-1,14,-1,201746,-1,320,52,-1,-1,184520,8,0,-1,8,179712,8,201631,234172,-1,-1,-1,1886,4,8,-1,-1,232148,8,-1,186648,237247,0,-1,201549,7,-1,8,-1,0,184585,221610,0,71,69,6,-1,62,-1,-1,3,201549,8,-1,182879,0,-1,229783,201549,0,18,-1,-1,12,58,3,16
1052266988.0,1051512013.0,1056743149.0,1059900621.0,1041865114.0,1052770304.0,1063675494.0,1051092582.0,1036831949.0,1062898709.0,1041865114.0,1036831949.0,1059481190.0,1056964608.0,1059481190.0,1057025006.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059534877.0,1046898278.0,-1,48,294920,16,231545,8,211124,-1,-1,25,211124,8,-1,283369,134252544,8,230147,11,8,8,-1,-1,212156,229522,-1,16,-1,-1,212729,220245,-1,136611840,-1,48,214323,4,-1,0,236007,217565,-1,64,136644608,211124,205963,214384,80,9,41,220245,-1,14,-1,228768,-1,320,48,-1,282122,235828,8,0,-1,8,211124,8,233616,207785,-1,-1,-1,1887,4,4,280577,281627,200984,8,-1,282464,220245,0,-1,211124,7,281604,8,-1,0,239447,187570,1,48,47,6,281338,58,-1,-1,3,211124,8,-1,233419,0,283002,213801,228761,0,18,-1,282327,12,62,3,16
1063675494.0,1051092582.0,1056947831.0,1060529766.0,1041865114.0,1059481190.0,1059648963.0,1056964608.0,1051595899.0,1063256064.0,1041865114.0,1049834291.0,1056125747.0,1056964608.0,1056125747.0,1035100540.0,1036831949.0,1016028201.0,1063675494.0,1041865114.0,1059481190.0,1051092582.0,-1,47,294920,16,184885,4,215416,-1,-1,25,188313,8,-1,186101,136611840,8,233930,12,8,8,-1,176031,199963,193461,-1,15,-1,-1,212229,188313,-1,134220032,-1,53,194846,33,-1,0,205077,283370,-1,55,134219792,188313,205598,281696,8,8,46,188313,283828,5,-1,283832,-1,138708992,40,-1,239657,281013,8,0,-1,8,215416,8,239654,231142,-1,-1,-1,1889,4,16,217391,234834,208157,8,-1,188538,205077,0,-1,188313,6,239902,8,-1,0,219765,184678,0,49,55,5,212474,40,-1,-1,14,209323,8,-1,188313,0,281428,234837,209323,0,16,-1,282123,13,66,2,16
1051931443.0,1051512013.0,1036831949.0,1059900621.0,1041865114.0,1051512013.0,1057066949.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1056947831.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,-1,66,2394112,16,177996,4,203774,-1,-1,27,223862,4,-1,224917,294920,8,226865,11,8,8,-1,225680,235006,233132,-1,23,-1,-1,211461,223862,-1,10496,-1,37,178108,10,-1,0,238857,229027,-1,56,2394112,223862,280549,229494,320,9,20,223862,281268,6,-1,283371,-1,320,56,-1,235010,229601,8,0,-1,8,226278,8,224446,211499,-1,-1,-1,1892,4,4,233760,182628,210031,8,-1,229496,229496,0,-1,223862,7,280521,8,-1,0,204422,224655,0,36,46,6,238094,36,-1,-1,5,203774,8,-1,235210,0,282629,236644,226278,0,25,-1,282124,14,46,3,16
1051595899.0,1051726761.0,1036831949.0,1059900621.0,1041865114.0,1052770304.0,1057014940.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1056947831.0,1059648963.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,-1,42,2394112,16,229255,4,229683,-1,-1,27,229683,8,-1,280581,1343488,8,239875,11,8,8,-1,283372,220087,184606,-1,23,-1,-1,232122,228782,-1,134220032,-1,44,223695,10,-1,0,236345,192283,-1,46,2263040,223695,281623,239872,320,9,49,223695,185204,6,-1,234853,-1,320,44,-1,240893,221706,8,0,-1,8,223695,8,215384,234164,-1,-1,-1,1893,4,8,237508,204099,282125,8,-1,217235,217235,0,-1,229683,7,183745,8,-1,0,239855,237419,0,56,50,6,281015,55,-1,-1,5,229683,8,234172,205669,0,281345,205503,226626,0,25,-1,281342,14,55,3,16
1059648963.0,1059481190.0,1053273620.0,1059900621.0,1042294610.0,1056125747.0,1051595899.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1036831949.0,1056125747.0,1056964608.0,1059481190.0,1058642330.0,1063675494.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,-1,67,67403776,16,200798,8,216531,-1,-1,26,213516,8,-1,-1,294920,8,212213,13,8,8,-1,-1,234621,-1,-1,16,-1,-1,223517,195096,-1,134220032,-1,36,204778,16,-1,0,213516,282126,-1,32,136611840,195096,169607,221540,136480768,12,51,213516,-1,10,-1,224116,-1,134220032,52,-1,-1,224126,8,0,-1,8,213516,8,281016,217546,-1,-1,-1,1896,4,4,-1,-1,230094,8,-1,235002,221540,0,-1,213516,7,-1,8,-1,0,239921,283373,0,37,32,6,-1,32,-1,-1,11,213516,8,-1,188086,0,-1,-1,210259,0,24,-1,-1,15,62,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1036831949.0,1059481190.0,1056964608.0,1059481190.0,1056964608.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059690906.0,1046898278.0,-1,43,67403776,16,193076,4,222461,-1,-1,25,223297,8,-1,-1,43008,8,228967,11,8,8,-1,-1,211790,281017,-1,16,-1,-1,193715,223297,-1,136611840,-1,50,201159,4,-1,0,223624,211422,-1,32,136611840,223297,205961,221731,320,9,45,223297,-1,14,-1,282127,-1,288,59,-1,-1,220090,8,0,-1,8,223297,8,239303,234935,-1,-1,-1,1898,4,4,283374,-1,176733,8,-1,224810,223297,0,-1,223297,7,-1,8,-1,0,222183,198414,0,53,32,6,-1,59,-1,-1,3,224113,8,-1,193692,0,-1,281340,224113,0,18,-1,-1,12,45,3,16
1059481190.0,1051512013.0,1036831949.0,1059747948.0,1041006120.0,1056743149.0,1051595899.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1057115603.0,1056964608.0,1014350479.0,1063675494.0,1046898278.0,1063041316.0,1046898278.0,-1,48,2394112,16,230117,4,229319,-1,-1,27,223575,8,-1,281341,34635776,8,239919,13,8,8,-1,282638,223575,224537,-1,23,-1,-1,236447,283026,-1,10496,-1,69,239641,9,-1,0,281018,281339,-1,50,2394112,223575,209629,232433,320,10,65,223575,226216,6,-1,201512,-1,134220032,59,-1,239920,226624,8,0,-1,8,223575,8,240239,192156,-1,-1,-1,1900,4,8,224259,240135,222152,8,-1,218050,218050,0,-1,223575,7,212041,8,-1,0,235226,229501,0,70,80,6,282128,69,-1,-1,7,223575,8,230188,223575,0,205671,190734,229608,0,25,-1,283375,15,55,3,16
1052266988.0,1052770304.0,1053609165.0,1059900621.0,1041865114.0,1052726683.0,1063675494.0,1051092582.0,1036831949.0,1062836634.0,1041865114.0,1033476506.0,1059266442.0,1056964608.0,1058588643.0,1058810102.0,1059430859.0,1016028201.0,1064094925.0,1045220557.0,1063183922.0,1045220557.0,-1,48,268730368,16,193302,8,182160,-1,-1,26,208878,8,-1,-1,67403776,8,178187,11,8,8,-1,-1,209662,237562,-1,16,-1,-1,236681,283376,-1,135563264,-1,36,237494,17,-1,0,208878,223370,-1,56,136480768,208878,185171,213203,320,9,25,209662,-1,10,-1,215618,-1,320,67,-1,-1,215942,8,0,-1,8,208878,8,239497,177564,-1,-1,-1,1902,4,4,-1,-1,281114,8,-1,215297,178187,0,-1,208878,7,-1,8,-1,0,282129,240602,0,36,41,6,-1,31,-1,-1,12,192645,8,-1,208878,0,-1,228658,192645,0,24,-1,-1,12,41,3,16
1059648963.0,1051840846.0,1052938076.0,1059850289.0,1041435617.0,1057709516.0,1051595899.0,1051092582.0,1056964608.0,1063041316.0,1041865114.0,1033476506.0,1056994807.0,1056964608.0,1060320051.0,1058810102.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063041316.0,1045220557.0,-1,48,262184,16,190947,4,225653,-1,-1,26,198640,8,-1,-1,17825824,8,198147,13,8,8,-1,-1,281020,240260,-1,18,-1,-1,230219,204370,-1,134220032,-1,50,203446,15,-1,0,198640,228645,-1,47,75776,198640,221907,193706,320,10,69,198640,-1,11,-1,197981,-1,134219008,63,-1,283377,230197,8,0,-1,8,198640,8,237730,224217,-1,-1,-1,1903,4,8,203619,282130,280452,8,-1,158800,158800,0,-1,198640,7,-1,8,-1,0,237726,200698,1,52,47,6,-1,63,-1,-1,9,198640,8,-1,198640,0,-1,209696,222262,0,24,-1,-1,15,49,3,16
1052266988.0,1052152902.0,1056947831.0,1059900621.0,1041865114.0,1052770304.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1057014940.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,-1,25,1343488,16,218212,8,221120,-1,-1,25,221120,8,-1,283378,134251520,8,220654,11,8,8,-1,210005,210213,186502,-1,16,-1,-1,210826,222161,-1,135563264,-1,70,224163,4,-1,0,282131,238854,-1,23,136480768,221120,209269,204816,80,9,51,222161,212418,14,-1,211174,-1,320,39,-1,238850,239348,8,0,-1,8,282131,8,238851,239349,-1,-1,-1,1904,4,4,134968,239347,240169,8,-1,226506,222161,0,-1,221120,7,226231,8,-1,0,193669,207712,0,69,61,6,239346,41,-1,-1,3,221350,8,-1,223978,0,281021,202190,221350,0,18,-1,280702,12,51,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1063675494.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1061578342.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,67,2263040,16,200110,4,223689,-1,-1,27,188416,8,-1,-1,100696064,8,232659,13,8,8,-1,-1,210010,220118,-1,23,-1,-1,204684,235663,-1,10752,-1,37,240679,9,-1,0,236593,229152,-1,62,4753408,188416,282132,187620,320,10,21,210010,-1,6,-1,282993,-1,12800,62,-1,200424,227513,8,0,-1,8,188416,8,224241,221050,-1,-1,-1,1906,4,4,281022,283379,282984,8,-1,188416,187620,0,-1,188416,7,281382,8,-1,0,193157,138351,0,37,32,6,-1,32,-1,-1,7,223689,8,-1,189715,0,-1,236572,204821,0,25,-1,-1,15,32,3,16
1051931443.0,1052770304.0,1056947831.0,1059900621.0,1041865114.0,1051941510.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058660785.0,1056964608.0,1058397382.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,-1,43,294920,16,223686,4,224956,-1,-1,25,224956,8,-1,203139,43008,8,204504,11,8,8,-1,-1,235313,237395,-1,16,-1,-1,209316,221328,-1,135563264,-1,51,240629,4,-1,0,213334,240630,-1,68,138577920,224956,49486,215527,320,9,32,224956,222109,14,-1,240171,-1,320,56,-1,210488,282133,8,0,-1,8,224956,8,210832,185109,-1,-1,-1,1907,4,4,281023,181971,217217,8,-1,233228,233228,0,-1,224956,7,237555,8,-1,0,239656,207723,0,50,68,6,231500,56,-1,-1,3,210441,8,-1,224956,0,283380,231014,210441,0,18,-1,281026,12,32,3,16
1052266988.0,1052582399.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1063891920.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058268198.0,1056964608.0,1058268198.0,1056964608.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,45,67403776,16,220593,4,135190,-1,-1,25,178556,8,-1,283381,134252544,8,282686,11,8,8,-1,-1,235671,190793,-1,16,-1,-1,281787,228241,-1,136873984,-1,53,178556,4,-1,0,188935,238973,-1,55,136611840,178556,281024,224221,576,9,76,178556,282584,14,-1,218047,-1,48,50,-1,221709,232255,8,0,-1,8,135190,8,200423,235538,-1,-1,-1,1908,4,4,240742,194792,207499,8,-1,207531,207531,0,-1,178556,7,282134,8,-1,0,231533,228279,0,49,55,6,281305,50,-1,-1,3,178556,8,-1,178556,0,226436,218033,225955,0,18,-1,282585,12,46,3,16
1059648963.0,1050538934.0,1036831949.0,1059900621.0,1041865114.0,1057316930.0,1051595899.0,1051092582.0,1064094925.0,1062345061.0,1041865114.0,1036831949.0,1057494768.0,1056964608.0,1062417203.0,1056947831.0,1057014940.0,1016028201.0,1063891920.0,1046898278.0,1063256064.0,1046898278.0,-1,58,2262016,16,216833,8,181780,-1,-1,27,199386,8,-1,-1,33587208,8,213659,13,8,8,-1,-1,202458,229210,-1,23,-1,-1,281025,283382,-1,134220032,-1,40,202746,9,-1,0,229167,233064,-1,55,2394112,199386,282135,192904,80,10,49,229167,-1,6,-1,282745,-1,134220032,41,-1,280095,229907,8,0,-1,8,283382,8,232901,281762,-1,-1,-1,1909,4,4,282558,-1,240413,8,-1,189938,192904,0,-1,199386,7,-1,8,-1,1,236462,163135,0,40,55,6,-1,35,-1,-1,7,181780,8,-1,202050,0,-1,237237,199386,0,25,-1,-1,15,55,3,16
1059313418.0,1051082516.0,1036831949.0,1059900621.0,1041865114.0,1057803469.0,1051595899.0,1051092582.0,1063675494.0,1062489345.0,1041865114.0,1033476506.0,1057209555.0,1056964608.0,1061578342.0,1056947831.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,68,2394112,2,222900,4,283383,-1,-1,27,137109,8,-1,-1,33587208,8,233096,13,8,8,-1,-1,232736,234196,-1,23,-1,-1,227537,225187,-1,134220032,-1,70,137109,9,-1,0,193092,201965,-1,31,4360192,137109,178179,201301,80,10,51,193092,-1,6,-1,204184,-1,134219264,51,-1,283688,282136,8,0,-1,8,137109,8,229435,211195,-1,-1,-1,1913,4,8,281300,189717,282586,8,-1,169158,137109,0,-1,137109,7,282590,8,-1,0,235155,234712,0,66,65,6,-1,65,-1,-1,7,225187,8,-1,222665,0,-1,281852,240166,0,25,-1,-1,15,51,3,16
1059531522.0,1059289930.0,1056947831.0,1059900621.0,1041865114.0,1057066949.0,1051931443.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1034295234.0,1056125747.0,1056964608.0,1059182556.0,1057014940.0,1063675494.0,1016028201.0,1063688916.0,1046079550.0,1060048260.0,1046898278.0,-1,68,294920,16,208782,4,209372,-1,-1,25,200275,8,-1,283666,134252544,8,225669,13,8,8,-1,-1,215701,240638,-1,16,-1,-1,183993,220763,-1,134220032,-1,37,226539,18,-1,0,200275,238773,-1,60,136480768,220763,221521,234668,136480768,12,49,226539,282593,14,-1,204386,-1,134220032,60,-1,282137,230593,8,0,-1,8,200275,8,229135,209371,-1,-1,-1,1914,4,8,208781,281027,184635,8,-1,234679,209371,0,-1,200275,7,240660,8,-1,0,231400,282587,0,40,60,6,183736,40,-1,-1,18,209371,8,-1,200275,0,283384,240639,201978,0,18,-1,283022,15,60,3,16
1059481190.0,1058432614.0,1052938076.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1062836634.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1058591998.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063220832.0,1045220557.0,-1,49,294920,16,192358,4,208153,-1,-1,26,226677,8,-1,-1,100696064,8,200425,13,8,8,-1,-1,215302,283385,-1,16,-1,-1,218621,226677,-1,134222080,-1,54,237997,16,-1,0,228747,237647,-1,53,136480768,226677,240681,202540,136480768,12,32,228747,-1,10,-1,282138,-1,134220032,47,-1,-1,215510,8,0,-1,8,226677,8,240683,240680,-1,-1,-1,1915,4,4,-1,-1,223730,8,-1,235544,192358,0,-1,282588,7,-1,8,-1,0,240685,190497,0,55,54,6,-1,57,-1,-1,11,208153,8,-1,225114,0,-1,284434,282588,0,24,-1,-1,15,68,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1056964608.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,-1,44,294920,16,230893,8,197975,-1,-1,25,282139,8,-1,284011,134252544,8,282139,11,8,8,-1,-1,200667,216111,-1,16,-1,-1,199498,208302,-1,136611840,-1,37,282418,4,-1,0,211623,198032,-1,67,136611840,200667,281029,283386,320,9,28,200667,-1,14,-1,225694,-1,320,68,-1,283671,214388,8,0,-1,8,200667,8,233416,211514,-1,-1,-1,1917,4,8,282339,283578,226102,8,-1,209493,209493,0,-1,282139,7,283526,8,-1,0,217826,227288,0,39,54,6,284395,34,-1,-1,3,201093,8,-1,194091,0,-1,210158,201093,0,18,-1,-1,12,54,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1041865114.0,1057174323.0,1051931443.0,1050991919.0,1033476506.0,1063256064.0,1041576545.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1058642330.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,-1,45,1343488,16,169493,8,203502,-1,-1,26,199960,8,-1,212454,33587208,8,183454,13,8,8,-1,284391,196916,239693,-1,16,-1,-1,189619,282140,-1,134220032,-1,51,220659,16,-1,0,199960,192840,-1,53,136480768,220659,208522,189403,138708992,12,59,199960,282662,10,-1,282380,-1,134220032,65,-1,225072,220969,8,0,-1,8,199960,8,198810,192617,-1,-1,-1,1919,4,8,226791,220807,281030,8,-1,202408,202408,0,-1,199960,7,220677,8,283721,0,223283,228668,0,52,53,6,212620,65,-1,283716,11,215487,8,284008,199960,0,212365,231613,215487,0,24,-1,210347,15,59,3,1
1064094925.0,1051512013.0,1056947831.0,1060529766.0,1043542835.0,1058432614.0,1059648963.0,1049834291.0,1051595899.0,1063256064.0,1043542835.0,1033476506.0,1057803469.0,1056860589.0,1057803469.0,1033476506.0,1056964608.0,1014350479.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,-1,26,294920,16,202761,8,225010,-1,-1,25,200928,8,-1,-1,136611840,8,238259,12,8,8,-1,-1,11811,281031,-1,15,-1,-1,189792,186126,-1,134220032,-1,72,235627,2,-1,0,200928,236397,-1,25,134220288,200928,203504,283387,320,10,32,200928,-1,15,-1,239213,-1,136611840,23,-1,-1,282658,8,0,-1,8,200928,8,228888,215562,-1,-1,-1,1920,4,8,-1,-1,282141,8,-1,238260,11811,0,-1,200928,7,-1,8,-1,0,282394,221167,0,67,62,6,-1,62,-1,-1,-1,11811,8,-1,200928,0,-1,-1,216794,0,16,-1,-1,13,32,3,16
