offset6x,offset5y,offset10x,offset2x,defenders,offset2y,offset6y,offset7x,offset3x,offset8x,offset10y,offset3y,offset4x,offset7y,offset0x,offset8y,attackers,offset9x,midfielders,offset5x,offset0y,offset1x,offset4y,offset9y,offset1y,formationname,playerinstruction10_1,playerinstruction3_1,playerinstruction1_1,position10,playerinstruction9_2,playerinstruction9_1,playerinstruction4_2,position6,playerinstruction1_2,playerinstruction5_2,offensiverating,position8,playerinstruction7_1,playerinstruction0_2,playerinstruction8_1,playerinstruction5_1,position5,formationaudioid,playerinstruction6_1,playerinstruction6_2,playerinstruction10_2,playerinstruction3_2,teamid,position2,playerinstruction4_1,formationid,playerinstruction8_2,playerinstruction0_1,relativeformationid,position4,playerinstruction2_2,position3,formationfullnameid,playerinstruction7_2,position0,position9,position7,position1,playerinstruction2_1
1063675494.0,1051092582.0,1056947831.0,1060529766.0,1084227584.0,1041865114.0,1059481190.0,1059648963.0,1056964608.0,1051595899.0,1063256064.0,1041865114.0,1049834291.0,1056125747.0,1056964608.0,1056125747.0,1065353216.0,1035100540.0,1082130432.0,1036831949.0,1016028201.0,1063675494.0,1041865114.0,1059481190.0,1051092582.0,5-4-1,294920,16,4,25,8,136611840,8,12,8,8,0,15,134220032,0,134219792,8,8,5,138708992,8,8,8,1889,4,16,404,8,0,33,6,8,5,14,8,0,16,13,2,16
1051931443.0,1051512013.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1051512013.0,1057066949.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,4-3-3,2394112,16,4,27,4,294920,8,11,8,8,3,23,10496,0,2394112,320,9,6,320,8,8,8,1892,4,4,405,8,0,10,7,8,6,5,8,0,25,14,3,16
1051595899.0,1051726761.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1052770304.0,1057014940.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,4-3-3,2394112,16,4,27,8,1343488,8,11,8,8,3,23,134220032,0,2263040,320,9,6,320,8,8,8,1893,4,8,406,8,0,10,7,8,6,5,8,0,25,14,3,16
1059648963.0,1059481190.0,1053273620.0,1059900621.0,1082130432.0,1042294610.0,1056125747.0,1051595899.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1036831949.0,1056125747.0,1056964608.0,1059481190.0,1073741824.0,1058642330.0,1082130432.0,1063675494.0,1016028201.0,1063675494.0,1046898278.0,1063256064.0,1046898278.0,4-4-2,67403776,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136480768,12,10,134220032,8,8,8,1896,4,4,407,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1036831949.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1063675494.0,1046898278.0,1059690906.0,1046898278.0,4-2-3-1,67403776,16,4,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,320,9,14,288,8,8,8,1898,4,4,408,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1051512013.0,1036831949.0,1059747948.0,1082130432.0,1041006120.0,1056743149.0,1051595899.0,1051092582.0,1063675494.0,1061578342.0,1041865114.0,1036831949.0,1057803469.0,1056964608.0,1061578342.0,1077936128.0,1057115603.0,1077936128.0,1056964608.0,1014350479.0,1063675494.0,1046898278.0,1063041316.0,1046898278.0,4-3-3,2394112,16,4,27,8,34635776,8,13,8,8,3,23,10496,0,2394112,320,10,6,134220032,8,8,8,1900,4,8,409,8,0,9,7,8,6,7,8,0,25,15,3,16
1052266988.0,1052770304.0,1053609165.0,1059900621.0,1082130432.0,1041865114.0,1052726683.0,1063675494.0,1051092582.0,1036831949.0,1062836634.0,1041865114.0,1033476506.0,1059266442.0,1056964608.0,1058588643.0,1073741824.0,1058810102.0,1082130432.0,1059430859.0,1016028201.0,1064094925.0,1045220557.0,1063183922.0,1045220557.0,4-4-2,268730368,16,8,26,8,67403776,8,11,8,8,2,16,135563264,0,136480768,320,9,10,320,8,8,8,1902,4,4,410,8,0,17,7,8,6,12,8,0,24,12,3,16
1059648963.0,1051840846.0,1052938076.0,1059850289.0,1082130432.0,1041435617.0,1057709516.0,1051595899.0,1051092582.0,1056964608.0,1063041316.0,1041865114.0,1033476506.0,1056994807.0,1056964608.0,1060320051.0,1075838976.0,1058810102.0,1080033280.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063041316.0,1045220557.0,4-1-2-1-2,262184,16,4,26,8,17825824,8,13,8,8,2,18,134220032,0,75776,320,10,11,134219008,8,8,8,1903,4,8,411,8,0,15,7,8,6,9,8,0,24,15,3,16
1052266988.0,1052152902.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052770304.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1057014940.0,1082130432.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,1343488,16,8,25,8,134251520,8,11,8,8,2,16,135563264,0,136480768,80,9,14,320,8,8,8,1904,4,4,412,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1051512013.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1063675494.0,1062417203.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2263040,16,4,27,8,100696064,8,13,8,8,3,23,10752,0,4753408,320,10,6,12800,8,8,8,1906,4,4,413,8,0,9,7,8,6,7,8,0,25,15,3,16
1051931443.0,1052770304.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051941510.0,1063675494.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058660785.0,1056964608.0,1058397382.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,294920,16,4,25,8,43008,8,11,8,8,2,16,135563264,0,138577920,320,9,14,320,8,8,8,1907,4,4,414,8,0,4,7,8,6,3,8,0,18,12,3,16
1052266988.0,1052582399.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063891920.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1033476506.0,1058268198.0,1056964608.0,1058268198.0,1065353216.0,1056964608.0,1082130432.0,1059313418.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,67403776,16,4,25,8,134252544,8,11,8,8,2,16,136873984,0,136611840,576,9,14,48,8,8,8,1908,4,4,415,8,0,4,7,8,6,3,8,0,18,12,3,16
1059648963.0,1050538934.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1057316930.0,1051595899.0,1051092582.0,1064094925.0,1062345061.0,1041865114.0,1036831949.0,1057494768.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1057014940.0,1016028201.0,1063891920.0,1046898278.0,1063256064.0,1046898278.0,4-3-3,2262016,16,8,27,8,33587208,8,13,8,8,3,23,134220032,0,2394112,80,10,6,134220032,8,8,8,1909,4,4,416,8,0,9,7,8,6,7,8,0,25,15,3,16
1059313418.0,1051082516.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1057803469.0,1051595899.0,1051092582.0,1063675494.0,1062489345.0,1041865114.0,1033476506.0,1057209555.0,1056964608.0,1061578342.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,2,4,27,8,33587208,8,13,8,8,3,23,134220032,0,4360192,80,10,6,134219264,8,8,8,1913,4,8,417,8,0,9,7,8,6,7,8,0,25,15,3,16
1059531522.0,1059289930.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057066949.0,1051931443.0,1051092582.0,1036831949.0,1063256064.0,1041865114.0,1034295234.0,1056125747.0,1056964608.0,1059182556.0,1069547520.0,1057014940.0,1083179008.0,1063675494.0,1016028201.0,1063688916.0,1046079550.0,1060048260.0,1046898278.0,4-4-1-1,294920,16,4,25,8,134252544,8,13,8,8,2,16,134220032,0,136480768,136480768,12,14,134220032,8,8,8,1914,4,8,418,8,0,18,7,8,6,18,8,0,18,15,3,16
1059481190.0,1058432614.0,1052938076.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1062836634.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058591998.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063220832.0,1045220557.0,4-4-2,294920,16,4,26,8,100696064,8,13,8,8,2,16,134222080,0,136480768,136480768,12,10,134220032,8,8,8,1915,4,4,419,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,16,136611840,0,136611840,320,9,14,320,8,8,8,1917,4,8,420,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1050991919.0,1033476506.0,1063256064.0,1041576545.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,1343488,16,8,26,8,33587208,8,13,8,8,2,16,134220032,0,136480768,138708992,12,10,134220032,8,8,8,1919,4,8,421,8,0,16,7,8,6,11,8,0,24,15,3,1
1064094925.0,1051512013.0,1056947831.0,1060529766.0,1083179008.0,1043542835.0,1058432614.0,1059648963.0,1049834291.0,1051595899.0,1063256064.0,1043542835.0,1033476506.0,1057803469.0,1056860589.0,1057803469.0,1065353216.0,1033476506.0,1083179008.0,1056964608.0,1014350479.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,294920,16,8,25,8,136611840,8,12,8,8,2,15,134220032,0,134220288,320,10,15,136611840,8,8,8,1920,4,8,422,8,0,2,7,8,6,-1,8,0,16,13,3,16
1059648963.0,1051512013.0,1052938076.0,1059798280.0,1082130432.0,1041865114.0,1057588720.0,1051595899.0,1050951654.0,1056863945.0,1063220832.0,1042146971.0,1033879159.0,1057481346.0,1056964608.0,1059655673.0,1075838976.0,1058810102.0,1080033280.0,1056964608.0,1016028201.0,1063828167.0,1046898278.0,1063041316.0,1046898278.0,4-1-2-1-2,67403776,16,4,26,8,294920,8,13,8,8,2,18,134220032,0,43008,320,10,11,134220032,8,8,8,1923,4,8,423,8,0,15,7,8,6,9,8,0,24,15,3,16
1059648963.0,1050485247.0,1052938076.0,1060338506.0,1084227584.0,1043542835.0,1056125747.0,1056964608.0,1056964608.0,1051595899.0,1062836634.0,1041865114.0,1049834291.0,1057174323.0,1056964608.0,1056125747.0,1073741824.0,1058810102.0,1077936128.0,1033073852.0,1016028201.0,1064094925.0,1043542835.0,1062836634.0,1050555711.0,5-3-2,83918848,16,8,26,8,34635776,8,13,8,8,1,15,134220288,0,134219792,4,8,4,134220032,8,8,8,1924,4,16,424,8,0,31,6,8,5,-1,8,0,24,14,2,16
1059481190.0,1051512013.0,1033476506.0,1060155634.0,1082130432.0,1043542835.0,1057174323.0,1051931443.0,1050176546.0,1063675494.0,1062417203.0,1043542835.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2263040,16,4,27,8,294920,8,13,8,8,3,23,134220032,0,2295808,320,10,6,10496,8,8,8,1925,4,4,425,8,0,9,7,8,6,7,8,0,25,15,3,16
1059481190.0,1049414861.0,1053273620.0,1059900621.0,1086324736.0,1041865114.0,1057174323.0,1051931443.0,1056964608.0,1056964608.0,1063256064.0,1041865114.0,1051092582.0,1057174323.0,1056964608.0,1059690906.0,1073741824.0,1058642330.0,1073741824.0,1033476506.0,1016028201.0,1064094925.0,1041865114.0,1063256064.0,1049414861.0,5-2-1-2,294920,16,8,26,8,294920,8,13,8,8,1,18,134220032,0,134252544,8,8,4,134220032,8,8,8,1926,4,16,426,8,0,29,6,8,5,-1,8,0,24,15,2,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,67403776,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,1928,4,8,427,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063843267.0,1051092582.0,1034483139.0,1063256064.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1057006551.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1060320051.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,288,9,14,320,8,8,8,1929,4,8,428,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1050344319.0,1053273620.0,1059900621.0,1086324736.0,1041865114.0,1056996485.0,1051830780.0,1056964608.0,1056964608.0,1063256064.0,1041865114.0,1051092582.0,1056125747.0,1056964608.0,1059618764.0,1073741824.0,1058642330.0,1073741824.0,1032657777.0,1016028201.0,1064094925.0,1041865114.0,1063256064.0,1050414783.0,5-2-1-2,294920,16,8,26,8,294920,8,13,8,8,1,18,134220032,0,134252544,8,8,4,134220032,8,8,8,1930,4,16,429,8,0,29,6,8,5,-1,8,0,24,15,2,16
1063675494.0,1051512013.0,1056947831.0,1059900621.0,1083179008.0,1041865114.0,1058539989.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1036831949.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058504756.0,1045220557.0,4-1-4-1,1343488,16,8,25,8,136611840,8,12,8,8,2,15,134220288,0,134220032,80,10,15,136611840,8,8,8,1932,4,8,430,8,0,2,7,8,6,-1,8,0,16,13,3,16
1057117281.0,1057803469.0,1036831949.0,1059271475.0,1082130432.0,1041683920.0,1056125747.0,1051595899.0,1051092582.0,1064094925.0,1062489345.0,1041865114.0,1033476506.0,1057803469.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,67403776,8,14,8,8,3,23,134220288,0,2394112,134220032,13,6,134219792,8,8,8,1933,4,8,431,8,0,8,7,8,6,17,8,0,25,15,3,16
1059648963.0,1058432614.0,1053068938.0,1060459302.0,1082130432.0,1042006042.0,1056125747.0,1051595899.0,1049834291.0,1033476506.0,1063328206.0,1042153682.0,1033476506.0,1056125747.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,67403776,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,1934,4,8,432,8,0,16,7,8,6,11,8,0,24,15,3,16
1059648963.0,1051092582.0,1052938076.0,1060529766.0,1086324736.0,1043542835.0,1056125747.0,1051595899.0,1056964608.0,1056964608.0,1063675494.0,1041865114.0,1049834291.0,1056125747.0,1056964608.0,1059690906.0,1073741824.0,1058810102.0,1073741824.0,1036831949.0,1016028201.0,1063675494.0,1043542835.0,1062836634.0,1051092582.0,5-2-1-2,100696064,16,4,26,8,17858560,8,13,8,8,1,18,134219792,0,134251520,4,8,4,134220032,8,8,8,1935,4,16,433,8,0,29,6,8,5,-1,8,0,24,15,2,16
1059648963.0,1051092582.0,1052938076.0,1060529766.0,1086324736.0,1043542835.0,1056125747.0,1051595899.0,1056964608.0,1056863945.0,1063675494.0,1043542835.0,1049834291.0,1056125747.0,1056964608.0,1060118725.0,1073741824.0,1058810102.0,1073741824.0,1028443341.0,1016028201.0,1064514355.0,1043542835.0,1063675494.0,1051092582.0,5-2-1-2,1343488,16,4,26,8,67403776,8,13,8,8,1,18,134220032,0,43008,4,8,4,134220032,8,8,8,1936,4,16,434,8,0,29,6,8,5,-1,8,0,24,15,2,16
1059481190.0,1057634019.0,1053273620.0,1060529766.0,1082130432.0,1043542835.0,1057174323.0,1051931443.0,1049934954.0,1028443341.0,1063256064.0,1043542835.0,1033476506.0,1057174323.0,1056964608.0,1057754815.0,1073741824.0,1058642330.0,1082130432.0,1063675494.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,100696064,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,1937,4,8,435,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1057174323.0,1053273620.0,1056964608.0,1077936128.0,1041865114.0,1057174323.0,1033476506.0,1051092582.0,1056964608.0,1063256064.0,1041865114.0,1064094925.0,1058432614.0,1056964608.0,1059690906.0,1075838976.0,1058642330.0,1083179008.0,1059481190.0,1016028201.0,1059900621.0,1058432614.0,1063256064.0,1041865114.0,3-4-1-2,294920,16,16,26,8,294920,8,15,8,8,4,18,136611840,0,134252544,134220032,13,1,134220032,8,8,8,1938,5,136611840,436,8,0,23,12,8,6,-1,8,0,24,16,4,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,136610816,0,136611840,320,9,14,80,8,8,8,1939,4,8,437,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1043542835.0,1057174323.0,1051931443.0,1050887900.0,1033476506.0,1063256064.0,1043542835.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,1343488,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220288,8,8,8,1940,4,8,438,8,0,16,7,8,6,11,8,0,24,15,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,16809992,16,4,26,8,33587208,8,13,8,8,2,16,134220032,0,136611840,136873984,12,10,134220032,8,8,8,1943,4,4,439,8,0,16,7,8,6,11,8,0,24,15,3,16
1064346583.0,1051931443.0,1053273620.0,1059481190.0,1082130432.0,1041865114.0,1057942720.0,1032469873.0,1051931443.0,1056964608.0,1063256064.0,1041865114.0,1029785518.0,1057915876.0,1056964608.0,1059816735.0,1069547520.0,1058642330.0,1083179008.0,1056964608.0,1014350479.0,1064430469.0,1046898278.0,1063256064.0,1046898278.0,4-4-1-1,294920,16,8,26,8,294920,8,12,8,8,2,18,136611840,0,134252544,320,10,11,136611840,8,8,8,1944,4,8,440,8,0,18,7,8,6,10,8,0,24,16,3,16
1051931443.0,1057174323.0,1033476506.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1056964608.0,1051092582.0,1064094925.0,1062417203.0,1041865114.0,1033476506.0,1059690906.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2394112,16,8,27,8,294920,8,15,8,8,3,23,134252544,0,2394112,134220032,13,6,134220032,8,8,8,1945,4,8,441,8,0,11,7,8,6,4,8,0,25,18,3,16
1059481190.0,1058432614.0,1053273620.0,1060529766.0,1082130432.0,1042153682.0,1057174323.0,1051931443.0,1049834291.0,1033476506.0,1063256064.0,1042153682.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,1949,4,8,442,8,0,16,7,8,6,11,8,0,24,15,3,16
1059481190.0,1058432614.0,1056947831.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1069547520.0,1056964608.0,1083179008.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-4-1-1,294920,16,8,25,8,43008,8,13,8,8,2,16,134220032,0,136611840,136611840,12,14,134220032,8,8,8,1951,4,8,443,8,0,18,7,8,6,18,8,0,18,15,3,16
1064094925.0,1051512013.0,1056947831.0,1059271475.0,1083179008.0,1042006042.0,1058432614.0,1059481190.0,1051092582.0,1051931443.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1057174323.0,1065353216.0,1033476506.0,1083179008.0,1056964608.0,1016028201.0,1064094925.0,1045220557.0,1058432614.0,1045220557.0,4-1-4-1,294920,16,4,25,8,136480768,8,12,8,8,2,15,134220032,0,134220032,80,10,15,136480768,8,8,8,1952,4,8,444,8,0,2,7,8,6,-1,8,0,16,13,3,16
1059481190.0,1058432614.0,1053273620.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,4,26,8,100696064,8,13,8,8,2,16,134220288,0,136611840,136611840,12,10,134222080,8,8,8,1954,4,4,445,8,0,16,7,8,6,11,8,0,24,15,3,16
1051931443.0,1052770304.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059430859.0,1016028201.0,1064094925.0,1045220557.0,1060320051.0,1045220557.0,4-2-3-1,67403776,16,8,25,8,134251520,8,11,8,8,2,16,136610816,0,136611840,576,9,14,288,8,8,8,1955,4,8,446,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1052770304.0,1036831949.0,1059900621.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1051092582.0,1064094925.0,1062202455.0,1041865114.0,1033476506.0,1057174323.0,1056964608.0,1062417203.0,1077936128.0,1056947831.0,1077936128.0,1057014940.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-3-3,2263040,16,8,27,8,67403776,8,13,8,8,3,23,134220032,0,2656256,320,10,6,134220032,8,8,8,1960,4,4,447,8,0,9,7,8,6,7,8,0,25,15,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1064094925.0,1051092582.0,1033476506.0,1063256064.0,1041865114.0,1033476506.0,1058432614.0,1056964608.0,1058432614.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,294920,16,8,25,8,43008,8,11,8,8,2,16,136611840,0,136611840,80,9,14,320,8,8,8,1961,4,8,448,8,0,4,7,8,6,3,8,0,18,12,3,16
1059481190.0,1058432614.0,1053273620.0,1060529766.0,1082130432.0,1041865114.0,1057174323.0,1051931443.0,1049834291.0,1033476506.0,1063256064.0,1041979199.0,1033476506.0,1057174323.0,1056964608.0,1058432614.0,1073741824.0,1058642330.0,1082130432.0,1064094925.0,1016028201.0,1064094925.0,1045220557.0,1063256064.0,1045220557.0,4-4-2,294920,16,8,26,8,294920,8,13,8,8,2,16,134220032,0,136611840,136611840,12,10,134220032,8,8,8,1962,4,8,449,8,0,16,7,8,6,11,8,0,24,15,3,16
1051595899.0,1052770304.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1052770304.0,1064094925.0,1051092582.0,1035154227.0,1063675494.0,1041865114.0,1033476506.0,1059481190.0,1056964608.0,1059481190.0,1065353216.0,1057006551.0,1082130432.0,1059648963.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,294920,16,8,25,8,134252544,8,11,8,8,2,16,136873984,0,136611840,80,9,14,320,8,4,8,1968,4,4,450,8,0,4,7,8,6,3,8,0,18,12,3,16
1059648963.0,1059481190.0,1053273620.0,1056863945.0,1080033280.0,1040187392.0,1056125747.0,1051595899.0,1049834291.0,1028443341.0,1063256064.0,1043542835.0,1056964608.0,1056125747.0,1056964608.0,1059266442.0,1073741824.0,1058642330.0,1083179008.0,1064514355.0,1016028201.0,1060529766.0,1051512013.0,1063256064.0,1043542835.0,3-1-4-2,294920,16,16,26,8,294920,8,13,4,8,3,16,134220032,0,136480768,136873984,12,1,134220032,8,8,8,1970,5,320,451,8,0,22,10,8,6,-1,8,0,24,15,4,16
1051931443.0,1051512013.0,1056947831.0,1059850289.0,1084227584.0,1041865114.0,1051512013.0,1063675494.0,1051297264.0,1036831949.0,1063256064.0,1041576545.0,1033476506.0,1058610453.0,1056964608.0,1058575221.0,1065353216.0,1056964608.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059690906.0,1045220557.0,4-2-3-1,34635776,16,8,25,8,41984,8,11,8,8,2,16,135563264,0,136480768,320,9,14,320,8,8,8,1971,4,8,452,8,0,4,7,8,6,3,8,0,18,12,3,16
1051931443.0,1051512013.0,1056947831.0,1059900621.0,1084227584.0,1041865114.0,1051512013.0,1063942252.0,1051092582.0,1035919268.0,1063256064.0,1041865114.0,1033476506.0,1059039950.0,1056964608.0,1059003040.0,1065353216.0,1057066949.0,1082130432.0,1059481190.0,1016028201.0,1064094925.0,1045220557.0,1059061760.0,1045220557.0,4-2-3-1,100696064,16,4,25,8,43008,8,11,8,8,2,16,135563264,0,136480768,80,9,14,576,8,8,8,2007,4,8,453,8,0,4,7,8,6,3,8,0,18,12,3,16
